Adress,City,Latitude,Longitude,Venue
,Kussnacht,47.083333,8.433333,Virus club bar
,Winterthur,47.49853,8.73299,Dancehall
,Zürich,47.373272,8.536674,Club hiltl
,Zürich,47.366667,8.55,Partybrothers at stairs club
,St gallen,47.42438,9.37687,St laurenzenkirche
,Rorschach,47.477552,9.495386,Treppenhaus
,Buhler,47.383333,9.416667,Blues club buehler http://wwwbluesclubbuehlerch
,St. gallen,47.424751,9.3786,Bruhlhofbar
,Saas-fee,46.105202,7.92713,Poison
,Lugano,46.0,8.966667,Cs()a il molino
,Lausanne,46.533333,6.666667,Lozanes burning xiii
,Yverdon-les-bains,46.778629,6.64142,Highlands pub w/ rakel traxx
,Saint-maurice,46.216775,7.004455,Manoir pub
,Geneva,46.208358,6.142701,Le moloko
,Oron-le-châtel,46.575272,6.83954,Lost club
,Lausanne,46.533333,6.666667,Jetlagclub
,Nyon,46.383333,6.25,Chester club
,Bern,46.916667,7.466667,Silo lounge
,Venthône,46.307953,7.531255,Bourask
,Burgdorf,47.05,7.616667,Schmidechauer
,Thun,46.72522,7.61676,H2 club
,Veysonnaz,46.195999,7.33664,Pacha
,Le locle,47.056461,6.74675,At home
,Zürich,47.366667,8.55,Spyre
,Andermatt,46.633333,8.6,Riverhouse boutique hotel  http://wwwtheriverhousech
,Lenzburg,47.388145,8.178699,Reformierte stadtkirche
,Hinwil (zh),47.302632,8.843534,Hirschensaal
,Zürich,47.366667,8.55,Komplex club
,Airolo,46.533333,8.6,U bocc (ch)
,Wettingen,47.460041,8.31628,Silvios bday
,Stein,46.733333,8.416667,Kulturhaus rose
,Basel,47.566667,7.6,Basel stadt casino
,Munchenstein,47.516667,7.616667,Schutzen
,Lucerne,47.083333,8.266667,Scusi bar
,Kreuzlingen,47.65,9.183333,Temple of music
,Binningen,47.533333,7.566667,Binniger pub & lounge
,Zürich,47.366667,8.55,2akt
,Wettingen,47.466301,8.32263,Silvio brandts bday
,Basel,47.566667,7.6,Obsession
,Disentis,46.7034,8.8509,La treglia  dance & music club
,Winterthur,47.5,8.75,Kraftfeld (with j sayne)
,Brienz,46.666667,9.6,Reusser guitars
,Riazzino,46.166667,8.8,Vanilla
,Lugano,46.01637,8.95575,Wknd
,Glarus,47.040668,9.06489,Evref kirche glarusriedern
,Basel,47.574044,7.56309,La rose
,Solothurn,47.207642,7.537948,Jesuitenkirche
,Zürich,47.366667,8.55,Club jil
,Morges,46.516667,6.5,Theatre de morges
,Grindelwald,46.616667,8.05,Challibar in hotel kreuz & post  http://wwwkreuzpostch/
,Arosa,46.783333,9.666667,Provisorium 13 after sky
,Bellinzona,46.19591,9.02907,Folk bar
,Geneva,46.2,6.166667,Mackno
,Geneva,46.203999,6.13628,La makhno
,Saviese,46.25,7.35,Theatre le baladin
,Berne,46.958,7.4433,Radio rabe
,Wetzikon,47.316667,8.783333,Taylor&clarke  castlebeatz on air/ electroradioch
,Laax,46.8,9.25,Indy bar
,Chur,46.85,9.5,Kulturbar werkstatt  folk club chur  wwwwerkstattchurch/
,Geneva,46.208358,6.142701,Gotha club
,Geneva,46.2,6.166667,La radio plus (de dj) radio show fm  annecy/geneve/lausanne
,Thun,46.756946,7.630267,Bar mokka
,Zürich,47.366667,8.55,Sparks tribe
,Emmen,47.077797,8.278529,Gersag
,Emmen,47.077599,8.27793,Gersag kultur und kongresszentrum
,Dällikon,47.439709,8.43998,Mzg leepa¼nt
,Engelberg,46.833333,8.416667,Dream life bar  hotel central
,Arosa,46.783333,9.666667,"Hotel altein , splash pool party"
,Fribourg,46.8,7.15,Mythicc club
,Meyrin,46.23218,6.081045,Undertown
,Fribourg,46.806679,7.15787,Kollegium st michael
,Geneva,46.2,6.166667,Undertown meyrin
,Neuchâtel,46.991032,6.93342,"Chapiteau i, jeunesrives, neuchatel"
,Saint-maurice,46.2178,7.00305,Theatre du martolet
,Lausanne,46.52187,6.62717,Jetlag club
,Biel,47.1366,7.24459,Letage
,Berne,46.948432,7.440461,Broncos loge
,Berne,46.947922,7.444609,Dampzentrale
,Berne,46.951694,7.428265,Transform
,Zürich,47.389919,8.52123,Escherwyss club
,Magden,47.526371,7.814416,Graf audio video
,Zürich,47.366667,8.55,United street kids festival im werk 21
,Luzern,47.051547,8.299414,Bruch brothers
,Seon,47.35,8.15,Forum seon
,Hinwil,47.304501,8.82602,Beach club hinwil
,Zürich,47.366667,8.55,V!or
,Zürich,47.366667,8.55,Ampere club
,St. gallen,47.425838,9.37282,Backstage
,Lugano,46.0,8.966667,Musicnet 2014
,Lugano,46.002975,8.951305,Club one
,Lugano,46.0,8.966667,Club 1
,Duillier,46.409821,6.23489,Le cedre
,Neuchatel,46.990341,6.93112,The fawn au theatre du pommier
,Geneva,46.208358,6.142701,Fmr
,Montreux,46.431698,6.910445,Cave du grand duc
,Lausanne,46.533333,6.666667,Privilege club
,Saanen,46.466137,7.292103,Gstaad winter games
,Sion,46.233333,7.35,Dlux
,Le locle,47.055429,6.742969,Le lux
,Burgdorf,47.05,7.616667,Schutzenhaus (zelt)
,Bern,46.916667,7.466667,Taxi bar
,Biel,47.126829,7.242522,Ohm 10 club
,Elgg,47.5,8.866667,Blues in gwolb 13
,Hohenrain,47.183333,8.316667,Mzh hohenrain
,Biel-benken,47.505211,7.52535,Carre noir
,Olten,47.35,7.916667,(canceled) provisorium 8
,Zürich,47.366667,8.55,Ug bulach / trinity
,Basel,47.566667,7.6,Oneyoga basel
,Wald,47.277679,8.91685,Mack music bar
,Entlebuch,46.983333,8.066667,Hotel port
,Basel,47.56317,7.59795,Club obsession
,Kriens,47.0233,8.2945,Vegas club
,Bulach,47.516667,8.533333,Ugbulach
,St. gallen,47.426392,9.37371,Trischlibar
,Porrentruy,47.416667,7.083333,Salle des hospitalieres
,Lugano,46.0,8.966667,Palco ai giovani ( centro esposizioni)
,Lugano,46.0,8.966667,Cs(o)a il molino
,Lugano,46.002975,8.951305,Das zimmer
,Montreux,46.437992,6.907166,Deutschsprachige kirche montreux
,Berne,46.951694,7.428265,Beeflat im progr
,Basel,47.560741,7.59152,Grenzwert bar
,Zürich,47.366667,8.55,Rittersaal
,Zürich,47.372606,8.562892,Krishna temple
,Lugano,46.0,8.966667,"Palco ai giovan 2014i, winter session"
,Basel,47.568039,7.59798,Musical theater
,Dubendorf,47.4,8.616667,Kino orion [duo]
,Martigny,46.101375,7.072902,Centre d’exposition
,Villars,46.3,7.05,Grino
,Haute-nendaz,46.184151,7.29811,"Edelweiss, hautenendaz"
,Winterthur,47.5017,8.72882,"Villa strauli,"
,Bern,46.916667,7.466667,Cafe martha
,Solothurn,47.200631,7.528305,Solothurn
,Visperterminen,46.25,7.9,Restaurant heida
,Basel,47.5546,7.58869,"Stadtcasino basel, musiksaal"
,Pratteln,47.516667,7.683333,"Z7 w/ iced earth, elm steet"
,Davos,46.793878,9.820916,World economic forum annual meeting
,Lausanne,46.533333,6.666667,Metropole
,Frauenfeld,47.555151,8.894821,Hmmusic meyer
,Kreuzlingen,47.65,9.183333,Out of bounds [duo]
,Davos,46.793878,9.820916,Indonesian night  world economic forum
,Monthey,46.25,6.95,Chato bar
,Geneva,46.2,6.166667,La fonderie
,Fribourg,46.8,7.15,Le bilboquet
,Martigny,46.1043,7.07548,Sunset bar
,Geneva,46.2,6.166667,La fonderie kugler
,Biel/bienne,47.13834,7.25963,Cargo club
,Liebefeld,46.933333,7.433333,Schichtwechsel
,Bern,46.916667,7.466667,Flat
,Bern,46.916667,7.466667,Ey 5
,Schaffhausen,47.72159,8.67248,Rockarena
,Basel,47.566667,7.6,Privat concert
,Zürich,47.366667,8.55,Dynamo / werk21
,Luzern,47.083333,8.266667,Schuur in acoustic (rival kings album realise show)
,Zürich,47.392181,8.51297,Les amis
,Schaffhausen,47.694478,8.636241,Taptab musikraum
,Zürich,47.366667,8.55,Kanzlei club
,Zug,47.166667,8.516667,Topas
,Basel,47.566667,7.6,Borderline 20
,Zürich,47.366667,8.55,Harterei / sway
,Sankt moritz-dorf,46.497059,9.83817,Vivai
,Geneva,46.201103,6.155398,Fnac
,Evionnaz,46.016667,7.016667,Evionnaz
,Monthey,46.25056,6.96431,Pontrouge
,Morges,46.509125,6.49572,Theatre beausobre
,Fribourg,46.8,7.15,Frison w/ stephen malkmus and the jicks
,Neuchatel,46.982681,6.94145,Motleys pub n grub
,Russin,46.183333,6.016667,Salle communale de russin
,Geneva,46.2,6.166667,Le 10 bis
,Bulle,46.616667,7.066667,No name st
,Geneva,46.208358,6.142701,"Rough fest, la zona mutante"
,Lausanne,46.528301,6.63075,Cafe saint pierre
,Montreux,46.43723,6.90829,Black pearl
,Geneva,46.20536,6.135532,V club
,Fleurier,46.902309,6.5804,Vsd club
,Solothurn,47.206959,7.53331,Kulturfabrik
,Conthey (valais),46.21649,7.296853,Salle polyvalente
,Saint-ursanne,47.364529,7.1537,Villa trumpy  celebrating nadias birthday and holiday party
,Bern,46.916667,7.466667,Sacred geometry
,Moutier,47.283333,7.366667,City
,Bern,46.916667,7.466667,Tba( denostra bday bash)
,Zürich,47.366667,8.55,Beach / french kiss
,Naters,46.325401,7.98769,Mosh pit club
,Zürich,47.366667,8.55,Longstreet  punkt
,Volketswil,47.383333,8.7,Rocketswil festival
,Boswil,47.301829,8.312863,Chillout
,Basel,47.56804,7.59798,Musical theater messe basel
,Basel,47.566667,7.6,Bar venezia [duo]
,Hochdorf,47.167309,8.29013,Brauerei
,Altstatten,47.383333,9.533333,Aloha
,Grindelwald,46.616667,8.05,Plaza disco
,Basel,47.566667,7.6,Hinterhof bar with moodymann
,Lenzburg,47.383333,8.183333,Tomassini
,Vira gambarogno,46.133333,8.833333,Bar tennis
,Altdorf,46.883333,8.65,Havana
,Binningen,47.533333,7.566667,Paradies
,Münchenstein,47.53343,7.6096,Radio x
,Zürich,47.357906,8.522819,Papiersaal sihlcity
,Wetzikon,47.316667,8.783333,Kzo
,Zürich,47.366667,8.55,Hafekneipe
,Basel,47.556061,7.592844,Bischofshof munstersaal
,Luzern,47.083333,8.266667,Football league award show
,Neuchâtel,46.99118,6.930116,Temple du bas
,Pratteln,47.523907,7.708069,Galery music bar
,Sankt gallen,47.433285,9.39083,Messe st gallen halle 91
,Coppet,46.324413,6.185452,Theatre de terre sainte
,Geneva,46.2,6.166667,Floor two (kempinsky hotel)
,Zürich,47.366667,8.55,Sophia live in switzerland 2014
,Biel,47.166667,7.25,Etage club
,Baden,47.474953,8.306403,Bistro
,Basel,47.566667,7.6,Airport casino
,Wetzikon,47.316667,8.783333,Sofakunst
,Zürich,47.366667,8.55,Amboss rampe tbc
,Zürich,47.366667,8.55,Madonna bar
,Langenthal,47.218281,7.77058,Westhalle
,Geneva,46.208358,6.142701,"Zoo geneve with tambour battant, niveau zero, kmi"
,Lausanne,46.520031,6.63092,Allee ernestansermet 3
,Geneva,46.2,6.166667,Chateau bruyant party
,Geneva,46.2,6.166667,Zoo back for kmi
,Martigny,46.10874,7.09108,Kheops club
,Bulle,46.616667,7.066667,Bullshit
,Cossonay,46.616667,6.516667,Theatre du preauxmoines
,Lausanne,46.519595,6.632335,Radio couleur 3
,Lausanne,46.519595,6.632335,Festhiver
,Solothurn,47.233333,7.516667,Eleven lounge
,Worblaufen,46.966667,7.466667,Downi bar
,Bern,46.916667,7.466667,Kaptiel bollwerk
,Aarau,47.383333,8.05,Schlaflos club
,Zürich,47.366667,8.55,Airyoga zurich
,Eptingen,47.383333,7.816667,Orange impact
,Schaffhausen,47.695303,8.631591,Club orient
,Baden,47.466667,8.3,One of a million festival
,Zürich,47.366667,8.55,Rio bar
,Laax,46.8,9.25,Il pub
,Delemont,47.366667,7.333333,Wintersound
,Baden,47.478821,8.31054,Club joy grand casino baden
,Uster,47.333333,8.7,Starclub
,Horgen,47.260227,8.596122,See la vie
,Zürich,47.366667,8.55,Schutzenhaus albisguetli
,Delemont,47.366667,7.333333,Wintersound festival  day 1
,Interlaken,46.683333,7.85,Metro
,Schaffhausen,47.7,8.633333,Orient club
,Luzern,47.083333,8.266667,The circus (dj)
,Davos,46.793878,9.820916,Pulsa bar davos wwwhotelgrischach
,Lausanne,46.521728,6.62626,Le club
,Geneva,46.20069,6.14002,The scene
,Balsthal,47.316667,7.683333,Hotel balsthal
,Oftringen,47.316667,7.916667,Youcinema hall
,Interlaken,46.683333,7.85,Touch the mountains
,Dietikon,47.400219,8.40203,Reformierte kirche dietikon
,Zürich,47.366667,8.55,Brian sahnaji
,Schaffhausen,47.7,8.633333,Tip tab
,Wil,47.466202,9.05088,Pearl bar
,Brugg,47.483333,8.2,Halligalli
,Lugano,46.00708,8.962343,Centro esposizioni
,Davos,46.79306,9.82054,Wallhalla bar
,Lausanne,46.533333,6.666667,Rocknblech
,Lausanne,46.533333,6.666667,N2o bar & restaurant
,Thun,46.743359,7.62178,Johanneskirche thun
,Verbier,46.09697,7.22343,Verbier
,Flims,46.833333,9.283333,Livingruhm
,Kloten,47.44899,8.58101,Parkplatz holberg
,Hohfluh,46.750389,8.17542,Wetterhorn
,Zürich,47.366667,8.55,Notstation
,Basel,47.54874,7.58768,Balz club
,San bernardino,46.45,9.2,Ermellino club
,Zürich,47.366667,8.55,Vior
,Arosa,46.783333,9.666667,Lamm & leu
,Saint moritz,46.4951,9.836142,The london call (tv show)
,Oppligen,46.817699,7.59502,Scheune
,Spiez,46.68952,7.67482,Rox bar
,Thun,46.756962,7.63018,Bierkonig the club
,Conthey,46.21602,7.29728,Tsunami
,Saignelégier,47.255896,6.995409,Le trappes
,Münchenstein,47.512428,7.61656,Restschutzen
,Lucerne,47.083333,8.266667,Moscow chiks
,Zürich,47.366667,8.55,Mirco caruso matteo arcucci
,Dussnang,47.43034,8.96107,Coiffeur und lunge nelly
,Aarburg,47.320202,7.90717,Hard impact presents rob gee at : musigburg
,Lenzburg,47.391269,8.18035,Met bar
,Bremgarten,47.35107,8.34424,Rockbunker
,Zürich,47.366667,8.55,Basilica
,Interlaken,46.683333,7.85,Club balmers
,Littau,47.049141,8.26131,Perosa club
,Altstatten,47.383333,9.533333,Bandruum
,Alle,47.433333,7.133333,"""petit nouvel an"" with hotnights"
,Verbier,46.1,7.216667,Etoile rouge
,Dübendorf,47.3965,8.62605,Tres amigos
,Liestal,47.48381,7.73576,Stadtkirche liestal
,Lenzerheide,46.75,9.55,Priva lodge
,Lugano,46.0,8.966667,Dj set / seven lounge
,Lugano,46.0,8.966667,Rete tre
,Flims,46.836681,9.28523,Camelot bar
,Zürich,47.366667,8.55,Hall stadium
,Geneva,46.2,6.166667,Church for the nations
,Basel,47.566667,7.6,Kuppel (mitten in der woche)
,Zürich,47.366667,8.55,Live at joiz
,Burtigny,46.466667,6.25,Burtigny ywam
,Aigle,46.316667,6.966667,Theatre du moulin neuf (en duo)
,Berne,46.916667,7.466667,Punkt 6 afterwork du theatre
,Bern,46.916667,7.466667,Rossli bar
,Wasen,47.043869,7.79934,Icerock festival
,Basel,47.566422,7.59077,Lady bar
,St. gallen,47.42638,9.37369,News bar
,Saint gallen,47.466667,9.4,Die box
,Echallens,46.633333,6.633333,Interjeunes echallens
,Geneva,46.208358,6.142701,Le scandale
,Fribourg,46.80498,7.16507,Le mouton noir
,Carouge,46.180889,6.1403,La taniere
,Biel/bienne,47.16681,7.250312,Theatre palace biel/bienne
,Verbier,46.1,7.216667,La cheminee
,Brugg,47.4842,8.20643,The odeon cinema
,Olten,47.35,7.916667,Studio session
,Brienz,46.766667,8.033333,Rene reussers gitarrenbauwerkstatt
,Munchwilen,47.45,9.0,Musikbar soundindustrie  (marco solo)
,Wil,47.463562,9.04791,Ginos kunstcafe
,Münchenstein,47.512428,7.61656,Rest schutzen munchenstein
,Münsterlingen,47.63042,9.22628,Backerstubli
,Wolhusen,47.05,8.066667,Rainheimareal
,Grindelwald,46.616667,8.05,Mescalero
,Zürich,47.386999,8.521115,Hardstrasse 219
,St. gallen,47.431164,9.38222,Olma halle 91
,St. gallen,47.431164,9.38222,Olmahalle 91
,Arosa,46.783333,9.666667,P13
,Lugano,46.0,8.966667,Chocolate club
,Yverdon-les-bains,46.783333,6.65,Journee musiciens
,Geneva,46.208358,6.142701,Britania pub
,Lausanne,46.52354,6.62967,Spirit bar
,Geneva,46.2,6.166667,The zoo
,Berne,46.949208,7.446175,Franzosische kirche / eglise francaise reformee
,Delémont,47.365355,7.34397,Shannons bar
,Berne,46.916667,7.466667,All in musicbar
,Wünnewil-flamatt,46.874618,7.27614,Fred smoon in the mix / outside disco club
,Zürich,47.366667,8.55,Jatzhutte
,Wildegg,47.383333,8.166667,17:30 uhr rueblitraff
,Zürich,47.366667,8.55,Swiss awards
,Naters,46.31916,7.98022,Moshpitmusic club
,Basel,47.563835,7.601015,Event halle basel
,Horgen,47.266667,8.583333,Atelier hinterruti
,Zürich,47.366667,8.55,Swiss award
,Naters,46.333333,7.983333,Moshpitclub
,Lucerne,47.083333,8.266667,Bruch brothers bar
,Luzern,47.083333,8.266667,"Tschuppis  wonderbar,  http://wwwwonderbarch/"
,Basel,47.566667,7.6,Sud club
,Winterthur,47.5,8.75,84 eighty four club
,Root,47.083333,8.383333,Horrorball
,Zürich,47.366667,8.55,Bellevue / w kruse&nurnberg
,Lucerne,47.05285,8.29614,Klub kegelbahn
,Winterthur,47.49927,8.74563,Hangar 11 club
,Schaffhausen,47.69448,8.63623,Tap tab
,Zürich,47.366667,8.55,Hiltl
,Rorschach,47.477935,9.49519,Kings club
,Sankt gallen,47.4217,9.36329,Control of senses iv
,Saint-ursanne,47.366667,7.15,Petit nouvel an
,Saas fee,46.111719,7.933673,The dom bar
,Monteceneri,46.112782,8.93147,Bar sport
,Saint moritz,46.5,9.833333,Diamonds club
,Agno,46.007721,8.90917,Temus
,Arbedo-castione,46.22311,9.04254,La fabrique
,Lugano,46.0,8.966667,Living room / velorec & friends
,Echallens,46.633333,6.633333,Leglise de echallens
,Yverdon-les-bains,46.783333,6.65,Jem yverdon
,Thun,46.75,7.616667,Rattaloch
,Winterthur,47.502178,8.72433,Esse bar
,Kreuzlingen,47.647362,9.17351,Horst klub
,Chur,46.84687,9.525592,Stadthalle chur
,Yverdon-les-bains,46.783333,6.65,Mda yverdon
,Biglen,46.933333,7.616667,Kulturfabrikbigla
,Lucerne,47.056091,8.31414,Hofkirche st leodegar
,Geneva,46.200279,6.14862,Cathedrale
,Bern,46.916667,7.466667,Bernermitti
,Geneva,46.2,6.166667,Church of the living savior
,Martigny,46.1,7.083333,Balade des savoirs
,Weinfelden,47.566667,9.1,Weinkeller felsenburg
,Grindelwald,46.616667,8.05,Challibar at hotel kreuz and post wwwkreuzpostch/
,Bussigny,46.55,6.566667,Eglise evangelique lazare
,Biel,47.166667,7.25,N3xt bar
,Zürich,47.366667,8.55,Hilti club
,Brig-glis,46.314652,7.99278,Kollegiumskirche brig
,Basel,47.564999,7.59745,Habsetheater
,Eschlikon,47.4659,8.97023,Mehrzweckhalle bachelacker
,Zürich,47.366667,8.55,Milchbar
,Zug,47.166667,8.516667,Burgbachkeller
,Interlaken,46.683333,7.85,Brasserie 17 (located inside the happy inn hostel)
,Basel,47.566667,7.6,Bscene club festival
,Lausanne,46.519588,6.63233,Uzic radio
,Fribourg,46.8,7.15,Rock cafe
,Geneva,46.2,6.166667,Lewis fautzi  halle w
,Vernier,46.21608,6.106282,Halle w
,Neuchâtel,46.99034,6.93112,Para club
,Berne,46.916667,7.466667,Grafiti
,Bern,46.947187,7.451124,Munster
,Berne,46.93972,7.41785,Bejazz
,Bern,46.965537,7.454268,Grafitti
,Biel/bienne,47.140888,7.247257,Cargo
,Bern,46.916667,7.466667,Neubruckstrasse 8
,Basel,47.557289,7.58822,Zunftsaal des restaurant safran zunft
,Langenthal,47.216667,7.783333,Kulturstall
,Leibstadt,47.583333,8.183333,20:00 uhr aargauer gugge night
,Olten,47.35,7.916667,Kulturzentrum schutzi
,Wil,47.466667,9.05,Ginos kunstcafe http://wwwginoskunstcafech
,Aaray,47.391811,8.04999,"Kiasmos (olafur arnalds  janus rasmussen), kiff"
,Münchenstein,47.513409,7.60242,Hek
,Luzern,47.083333,8.266667,Shamrock pub
,Leibstadt,47.583333,8.183333,23:00 uhr aargauer gugge night
,Savognin,46.6,9.6,Cube club
,Lugano,46.0,8.966667,Music net
,Lugano,46.0,8.966667,Music net / dj marathon
,Lugano,46.007778,8.95075,6900
,Arosa,46.783333,9.666667,Lamm&leu
,Geneva,46.208358,6.142701,Concierto
,Fribourg,46.8,7.15,Cafe de tunnel
,Bulle,46.616344,7.054912,Centre culturel ebullition
,Yverdon-les-bains,46.768501,6.64013,"Kiasmos (olafur arnalds  janus rasmussen), l´amalgame"
,Yverdon-les-bains,46.781882,6.648922,L´amalgame
,Murten,46.933333,7.116667,Golden club
,Fribourg,46.803746,7.153683,Mouton noir
,Vevey,46.4649,6.83958,Diva club
,Geneva,46.203959,6.136052,Gunbalow bar
,Russin,46.183333,6.016667,Russin
,Nendaz,46.190849,7.3114,Hotel edelweiss
,Ardon,46.2,7.25,Caveau brocantine
,Sion,46.233551,7.35939,Kirche st theodul
,Bienne,47.166667,7.25,Twenties bar
,Kehrsatz,46.9,7.466667,Kultarena event halle
,Thun,46.75,7.616667,H2
,Berne,46.948432,7.440461,Bea expo
,Zofingen,47.283333,7.933333,Club symbol
,Schöftland,47.314226,8.053907,Cinema 8
,Andermatt,46.633333,8.6,Riverhouse boutique hotel
,Schaffhausen,47.7,8.633333,Taptap
,Luzern,47.083333,8.266667,Luz  seebistro
,Zürich,47.366667,8.55,Talackerbar
,Altstatten,47.383333,9.533333,Jacks
,Chur,46.85,9.5,Magic style
,Lugano,46.002975,8.951305,Glamour
,Basel,47.537361,7.60846,Station circus
,Zürich,47.366667,8.55,Wohnzimmer bar
,Lugano,46.0,8.966667,Quyn club
,Berne,46.948132,7.45186,Marta
,Winterthur,47.503891,8.72846,Gate27
,Zürich,47.421505,8.505629,Kubaa
,Bremgarten,47.366667,8.333333,Stiefelchnacht (en trio)
,Geneva,46.2,6.166667,Geneva arena
,Visperterminen,46.25,7.9,Hotel gebidem
,Winterthur,47.499741,8.72661,Casinotheater winterthur
,Winterthur,47.503163,8.761726,Parkarena
,Winterthur,47.503163,8.761726,Kongresszentrum gvc chile hegi
,Lenzerheide/lai,46.72458,9.55786,Cinema club
,Maroggia,45.933998,8.97452,Tondo dischi
,Fribourg,46.806702,7.15984,Friart
,Champéry,46.179404,6.870686,Chambery (ch)
,Champéry,46.179404,6.870686,Les vendredis live
,Geneva,46.198392,6.142296,Ba
,Berne,46.94799,7.45744,Bern
,Berne,46.948432,7.440461,Prima luna (marco solo)
,Solothurn,47.210949,7.51603,Kirche st marien
,Bern,46.916667,7.466667,Jetlag bar  wwwjetlaegch
,Brig,46.316667,7.983333,Scala music cafe
,Basel,47.54874,7.58768,Zum goldenen fass
,Lugano,46.0,8.966667,Foyer foce
,Geneva,46.208358,6.142701,Convention tatouage
,Champery,46.183333,6.866667,Feet of slopes
,Geneva,46.208358,6.142701,Villa tacchinni
,Thonex,46.183333,6.166667,Barakason
,Fribourg,46.80168,7.15191,Le cintra
,Geneva,46.2,6.166667,Psych fest geneva  le bouffon de la taverne
,Geneva,46.2,6.166667,Vila taccini
,Geneva,46.208358,6.142701,La barakson
,Solothurn,47.233333,7.516667,Alle spielstellen
,Tramelan,47.223148,7.1003,Salle de louest
,Bern,46.949669,7.442391,Loge live  amici
,Sion,46.23075,7.35824,Vidaloca club
,Bern,46.916667,7.466667,Ion ludwig at dachstock
,Biel,47.166667,7.25,2uo club
,Zürich,47.366667,8.55,Joiz in the hood (redbull thre3style qualifier)
,Zug,47.153091,8.51409,Zug
,Langnau im emmental,46.942162,7.78515,Reformierte kirche
,Wil,47.466667,9.05,Arosa
,Trun,46.741749,8.98725,Sala dart
,Zürich,47.38766,8.52994,Planet5
,Zürich,47.377232,8.52296,Kafi fuer dich
,Einsiedeln,47.116667,8.75,20 jahre acoutron (4 songs only)
,Turgi,47.483333,8.25,Kulturgi
,Zürich,47.44606,8.38714,Meh suff Festival
,Aarburg,47.316667,7.9,Musicburg
,Delemont,47.366667,7.333333,Bar le transit
,Zürich,47.366667,8.55,Wooz
,Lucerne,47.042488,8.31922,Treibhaus luzern
,Zürich,47.366667,8.55,Balkan gaynight
,Zürich,47.366667,8.55,Masquerade
,St. gallen,47.425971,9.373015,Talhof
,Saas-grund,46.116667,7.933333,Platzhirsch
,Torricella-taverne,46.06557,8.93263,Bar boccalino
,Duillier,46.409821,6.23489,Route de genollier
,Neuchâtel,46.99034,6.93112,Stade de la maladiere
